rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_with_next_rental_in_minutes
571323,406399,mobile,ended,86.0,,,
571532,404486,mobile,ended,74.0,,,
571649,378768,mobile,ended,193.0,,,
571999,176702,connect,ended,144.0,,,
572035,415518,mobile,ended,27.0,,,
572195,385886,mobile,ended,71.0,,,
572395,278641,mobile,ended,29.0,,,
572492,294883,mobile,ended,9.0,,,0.0
572808,390927,connect,ended,-75.0,,,
572909,301512,mobile,ended,13.0,,,0.0
573147,358978,connect,ended,6.0,,,570.0
573623,359890,mobile,ended,-126.0,,,
573651,380019,mobile,ended,363.0,568249.0,120.0,
574156,242223,mobile,ended,265.0,,,
574189,400960,mobile,ended,-24.0,,,
574242,392147,mobile,ended,17.0,,,
574872,349104,mobile,ended,-18.0,,,
566838,377949,mobile,ended,68.0,,,
566902,309227,mobile,ended,114.0,,,
567220,329018,mobile,ended,73.0,,,
567245,289499,mobile,ended,116.0,,,
567373,391576,mobile,ended,-96.0,,,
567436,358480,mobile,ended,-661.0,,,510.0
567527,409255,mobile,ended,75.0,,,
567573,404020,mobile,ended,12.0,,,
567587,170987,mobile,ended,-58.0,,,
567592,374993,mobile,ended,-48.0,,,
567609,297832,mobile,ended,5.0,566110.0,0.0,
567745,396544,mobile,ended,113.0,,,
568093,294189,mobile,ended,74.0,,,
568261,314408,mobile,ended,-52.0,,,
568301,334924,mobile,ended,16.0,,,
568350,387318,mobile,ended,-626.0,,,
568386,374698,mobile,ended,7.0,,,
568404,366059,mobile,ended,4.0,,,
568513,402078,mobile,ended,-23.0,,,
568684,371486,mobile,ended,100.0,,,
568890,392018,mobile,ended,-3.0,,,
569004,341881,connect,ended,41.0,565020.0,630.0,
569178,389565,connect,ended,-119.0,,,
569635,405347,mobile,ended,-18.0,,,
545807,341577,mobile,ended,152.0,,,
545862,352799,mobile,ended,220.0,,,
545953,341119,connect,ended,7.0,,,
545970,343369,mobile,ended,4.0,,,
546027,315427,mobile,ended,69.0,,,
546052,324076,mobile,ended,419.0,,,
546163,201142,mobile,ended,109.0,,,
546251,329331,mobile,ended,-107.0,,,
546376,396483,connect,ended,236.0,,,
546520,382961,mobile,ended,-36.0,,,
546628,286633,connect,ended,-57.0,,,
546728,401869,connect,ended,2.0,,,
546778,392808,mobile,ended,-166.0,,,
546842,352879,mobile,ended,24.0,,,
546846,363624,mobile,ended,32.0,,,
547078,347208,connect,ended,133.0,545645.0,0.0,
547104,383013,mobile,ended,0.0,,,
547249,405611,mobile,ended,-35.0,,,
547261,401470,mobile,ended,35.0,,,
547280,411207,mobile,ended,-56.0,,,
547319,349605,connect,ended,0.0,,,
547341,304447,mobile,ended,88.0,,,
547547,374007,mobile,ended,-11.0,,,
547633,346305,mobile,ended,55.0,,,
547838,367531,mobile,ended,26.0,,,
548163,372818,mobile,ended,-24.0,,,
548167,303528,mobile,ended,93.0,,,
548180,329639,mobile,ended,24.0,,,
548376,387717,mobile,ended,-272.0,,,
548482,393373,mobile,ended,171.0,,,
548545,407432,connect,ended,0.0,,,
548651,381787,connect,ended,137.0,,,
548739,365148,mobile,ended,25.0,547665.0,60.0,
548778,216576,connect,ended,-1.0,,,120.0
548791,366838,mobile,ended,269.0,,,
548870,403040,mobile,ended,89.0,,,
548907,382323,mobile,ended,-21.0,,,
548916,358849,connect,ended,-47.0,,,
548963,374626,mobile,ended,48.0,536523.0,720.0,630.0
549237,253255,connect,ended,-22.0,,,
549415,279992,mobile,ended,-1080.0,,,
549470,181434,connect,ended,170.0,,,
549484,400337,mobile,ended,-16.0,,,
549523,325328,mobile,ended,121.0,,,630.0
549631,360981,mobile,ended,-83.0,,,30.0
549690,342586,connect,ended,35.0,,,
549735,343149,mobile,ended,67.0,,,
549745,411611,mobile,ended,-133.0,,,
549868,355949,mobile,ended,44.0,,,
549880,309227,mobile,ended,84.0,,,
550135,360460,connect,ended,-208.0,,,60.0
550205,350801,mobile,ended,33.0,,,
550213,365832,mobile,ended,177.0,,,
550293,221370,mobile,ended,-340.0,,,
550453,336629,mobile,ended,8.0,,,0.0
550610,358711,mobile,ended,-68.0,,,
550618,399304,mobile,ended,26.0,,,
550665,401589,mobile,ended,220.0,,,
550705,367632,connect,ended,205.0,564510.0,420.0,
550734,381573,mobile,ended,110.0,,,
550915,393183,mobile,ended,479.0,,,
550938,334190,connect,ended,110.0,549759.0,0.0,
550948,410551,mobile,ended,41.0,,,
551097,358103,mobile,ended,-237.0,,,
551256,368275,mobile,ended,-1.0,,,
551427,294739,mobile,ended,52.0,,,
551525,308898,mobile,ended,71.0,,,
551649,280227,connect,ended,34.0,,,90.0
551719,400886,mobile,ended,26.0,,,
551763,353148,mobile,ended,82.0,,,
551804,385003,connect,ended,-2.0,,,
551992,387993,mobile,ended,17.0,,,
552183,386516,mobile,ended,-5.0,,,
552416,342673,mobile,ended,107.0,,,
552636,283324,mobile,ended,-35.0,,,
552817,411458,mobile,ended,-29.0,,,
552820,383804,connect,ended,-4.0,,,180.0
553170,396483,connect,ended,-1378.0,,,
553174,400591,mobile,ended,-27.0,,,
553202,264517,mobile,ended,-93.0,,,
553277,376086,mobile,ended,-49.0,,,
553291,412466,mobile,ended,242.0,,,
569662,368432,mobile,ended,35.0,572914.0,690.0,
569729,390590,connect,ended,-151.0,,,
569935,313696,mobile,ended,-23.0,,,
570143,174243,mobile,ended,80.0,565219.0,120.0,
570148,378754,connect,ended,-148.0,,,
570241,367632,connect,ended,-244.0,,,180.0
570260,385721,connect,ended,101.0,,,
570308,350680,mobile,ended,395.0,,,
570585,406625,connect,ended,9.0,,,
570727,383392,mobile,ended,103.0,,,
570809,391125,mobile,ended,1398.0,,,
571046,412009,mobile,ended,-31.0,,,
571554,386786,mobile,ended,264.0,,,
571746,331673,mobile,ended,35.0,570526.0,210.0,
572070,381684,mobile,ended,19.0,,,
572170,403563,connect,ended,-80.0,,,
572953,392055,mobile,ended,5.0,562635.0,300.0,
573301,378754,connect,ended,0.0,,,
573885,376626,mobile,ended,-56.0,,,
574326,358082,connect,ended,-3.0,,,
574794,349678,connect,ended,-26.0,,,
575086,331480,mobile,ended,801.0,,,
547401,342046,mobile,ended,4267.0,,,
547509,350904,mobile,ended,44.0,536164.0,480.0,
547637,296633,mobile,ended,38.0,,,
547734,381012,mobile,ended,83.0,,,720.0
547895,377732,mobile,ended,13.0,,,
547975,386259,connect,ended,27.0,,,180.0
548024,347208,connect,ended,-71.0,,,
548072,329422,mobile,ended,103.0,,,
548200,358929,mobile,ended,-5.0,,,
548202,371572,connect,ended,29.0,,,390.0
548452,355781,mobile,ended,-108.0,,,
548485,411850,mobile,ended,-27.0,,,
548494,340304,mobile,ended,26.0,,,
548560,333731,mobile,ended,24.0,,,120.0
548564,298516,connect,ended,-26.0,,,150.0
548801,337904,mobile,ended,127.0,,,
548807,345066,mobile,ended,-2.0,,,
548808,330054,mobile,ended,23.0,,,
548888,232763,connect,ended,-264.0,,,
549027,244266,mobile,ended,157.0,,,
549080,328708,mobile,ended,1719.0,,,
549327,404377,mobile,ended,82.0,,,
549407,350149,mobile,ended,-16.0,,,
549431,314200,mobile,ended,6.0,,,
549549,376840,connect,ended,-153.0,,,540.0
549612,390702,connect,ended,2.0,,,720.0
549778,399590,connect,ended,-11.0,,,
549939,299063,connect,ended,-112.0,,,150.0
550070,273133,mobile,ended,163.0,,,
550084,340442,mobile,ended,6.0,,,
550107,318728,connect,ended,-44.0,,,
550235,374698,mobile,ended,-1.0,,,
550476,385625,connect,ended,-236.0,,,30.0
550554,372856,connect,ended,133.0,,,
550645,359049,connect,ended,249.0,,,390.0
550725,403206,mobile,ended,64.0,,,
550750,216626,mobile,ended,-178.0,,,
550936,383485,mobile,ended,12.0,,,
551033,386934,mobile,ended,21.0,,,
551041,390467,connect,ended,-194.0,566227.0,630.0,
551044,377364,mobile,ended,-599.0,,,
551048,377430,mobile,ended,38.0,,,
551222,406508,mobile,ended,-61.0,,,
551302,404658,mobile,ended,1395.0,,,
551349,347660,connect,ended,-439.0,,,
551356,309886,mobile,ended,120.0,,,
551448,383585,mobile,ended,-44.0,,,
551747,395590,mobile,ended,771.0,,,
551836,360829,mobile,ended,-12.0,,,
551906,349605,connect,ended,-848.0,,,
551966,396121,mobile,ended,22.0,,,
552067,412571,mobile,ended,-5.0,,,
552219,307470,mobile,ended,-12.0,,,
552238,386259,connect,ended,-10.0,550185.0,420.0,
552256,320824,connect,ended,-134.0,529301.0,720.0,
552503,373484,mobile,ended,49.0,,,
552603,392087,mobile,ended,28.0,,,
550821,301632,mobile,ended,98.0,,,
550834,166872,mobile,ended,13.0,,,
550895,242375,mobile,ended,8.0,,,
550965,335605,mobile,ended,-124.0,,,
550984,407865,mobile,ended,-10.0,,,120.0
550999,400122,mobile,ended,-11.0,,,
551053,377172,mobile,ended,19.0,,,30.0
551086,345445,connect,ended,-24.0,,,
551126,312663,mobile,ended,58.0,,,
551278,278821,mobile,ended,17.0,,,
551296,340442,mobile,ended,-592.0,,,
551318,376239,mobile,ended,1.0,,,
551373,385628,connect,ended,12.0,,,
551603,343405,mobile,ended,-2.0,,,
551693,412114,mobile,ended,-40.0,548975.0,60.0,
551704,393486,mobile,ended,-151.0,,,
551778,394305,mobile,ended,13.0,549859.0,150.0,
551936,404192,mobile,ended,925.0,,,150.0
551948,281518,mobile,ended,20.0,,,
552082,391466,mobile,ended,31.0,,,
552086,376556,connect,ended,-45.0,,,
552281,291723,mobile,ended,382.0,,,
552415,388895,mobile,ended,-91.0,,,
552495,366666,mobile,ended,60.0,,,
552605,403672,mobile,ended,355.0,,,
552619,358772,connect,ended,-38.0,,,240.0
552657,346755,connect,ended,96.0,,,
552785,336498,mobile,ended,85.0,,,
552918,304911,mobile,ended,-129.0,,,
552929,362595,mobile,ended,-9.0,,,
552963,228659,mobile,ended,-117.0,,,
553405,349678,connect,ended,9.0,,,
553514,379829,mobile,ended,417.0,,,
553804,373025,mobile,ended,-7.0,,,
554031,409718,mobile,ended,5.0,,,
554035,312622,mobile,ended,0.0,,,60.0
554143,401387,mobile,ended,-10.0,553151.0,60.0,
554154,345246,mobile,ended,-4.0,,,
554175,317770,connect,ended,18.0,,,
554234,396712,mobile,ended,26.0,,,420.0
554289,403197,mobile,ended,-25.0,,,
554349,382901,mobile,ended,-131.0,,,
554353,408265,mobile,ended,72.0,,,
554540,200799,mobile,ended,60.0,,,
554612,372115,mobile,ended,2.0,,,
554633,400684,mobile,ended,17.0,,,
554766,392431,mobile,ended,4.0,,,
554783,364052,mobile,ended,150.0,,,
554857,381708,connect,ended,52.0,,,
554858,346181,mobile,ended,3.0,,,
555012,398697,mobile,ended,218.0,527035.0,210.0,
555232,394003,mobile,ended,11.0,,,
555303,411812,mobile,ended,8.0,,,
555370,194117,mobile,ended,268.0,,,
555522,349678,connect,ended,-47.0,,,
555532,411469,mobile,ended,-274.0,,,
555880,332681,mobile,ended,-33.0,,,
555989,404011,mobile,ended,-6.0,,,
556125,342577,mobile,ended,-28.0,,,
556382,382236,mobile,ended,61.0,,,
556407,190059,mobile,ended,2.0,,,
553682,401475,connect,ended,37.0,552583.0,420.0,450.0
553690,384223,mobile,ended,6.0,,,
553747,395852,mobile,ended,-146.0,,,
553805,409877,mobile,ended,35.0,,,
553897,292640,mobile,ended,72.0,,,
553929,310258,mobile,ended,31.0,,,
553932,365560,mobile,ended,-52.0,,,
554004,304392,connect,ended,-29.0,,,
554077,181625,connect,ended,6.0,,,120.0
554118,366164,connect,ended,113.0,550687.0,180.0,720.0
554208,342595,mobile,ended,-49.0,,,
554410,335958,mobile,ended,20.0,,,
554445,173061,connect,ended,-4.0,,,
554563,377127,mobile,ended,36.0,,,
554703,413409,mobile,ended,2.0,,,
554789,393471,mobile,ended,-21.0,,,
554823,292640,mobile,ended,69.0,,,
554867,401343,mobile,ended,23.0,,,
554881,363684,mobile,ended,197.0,,,
554952,290726,connect,ended,-65.0,561666.0,480.0,480.0
555170,412518,mobile,ended,3.0,,,
555206,338571,mobile,ended,42.0,,,90.0
555243,299390,mobile,ended,-1.0,,,
555392,162985,mobile,ended,9.0,,,
555423,275369,mobile,ended,64.0,,,
555438,226544,connect,ended,-146.0,,,
555553,412566,mobile,ended,20.0,,,
555793,411686,mobile,ended,6.0,,,
555811,368506,mobile,ended,62.0,,,600.0
555879,278953,mobile,ended,-108.0,,,
555925,381104,mobile,ended,43.0,,,
556032,401088,mobile,ended,-62.0,,,
556157,354515,mobile,ended,-11.0,,,
556427,170536,mobile,ended,94.0,,,
556504,300680,mobile,ended,-134.0,,,
556524,285452,connect,ended,56.0,,,
556581,291932,connect,ended,-18.0,,,150.0
556627,371010,mobile,ended,18.0,,,
556634,177235,mobile,ended,-102.0,,,
556635,272724,mobile,ended,19.0,,,
556677,162184,mobile,ended,-23.0,,,
556741,412522,mobile,ended,23.0,,,
556899,392490,mobile,ended,287.0,,,
557052,362507,connect,ended,-29.0,,,60.0
557114,406399,mobile,ended,-11.0,,,
557157,411754,connect,ended,20.0,,,
557300,409126,mobile,ended,-56.0,,,
557593,190541,mobile,ended,-8.0,,,
557641,310060,mobile,ended,169.0,,,
557658,213704,mobile,ended,-41.0,,,
557712,258837,mobile,ended,161.0,,,
557789,350456,mobile,ended,-230.0,,,
557872,403872,mobile,ended,106.0,,,
557955,194343,connect,ended,-66.0,,,
558030,316678,connect,ended,-158.0,549892.0,240.0,60.0
556690,409906,mobile,ended,-428.0,,,
553057,402566,mobile,ended,-66.0,,,
553150,409972,mobile,ended,-12.0,,,
553244,275364,connect,ended,-880.0,,,
553252,394656,connect,ended,6.0,546275.0,540.0,
553408,351153,mobile,ended,26.0,,,
553435,410954,mobile,ended,-86.0,,,
553546,382961,mobile,ended,245.0,,,
553765,311707,connect,ended,315.0,,,
553854,380833,mobile,ended,-11.0,,,
553875,383225,mobile,ended,-217.0,,,
553933,340616,connect,ended,-341.0,,,30.0
553988,404791,mobile,ended,-402.0,557032.0,60.0,
554096,402803,mobile,ended,-16.0,,,
554104,397333,mobile,ended,125.0,,,
554180,264726,mobile,ended,-103.0,,,
554266,407524,mobile,ended,106.0,,,480.0
554387,356423,mobile,ended,-197.0,,,
554487,335708,mobile,ended,16.0,,,
554767,410521,mobile,ended,111.0,,,180.0
554778,360551,connect,ended,-141.0,,,
554880,373507,connect,ended,69.0,,,
554954,403749,mobile,ended,-152.0,548087.0,540.0,60.0
555124,295609,mobile,ended,-17.0,,,
555134,349458,mobile,ended,102.0,,,
555277,336741,mobile,ended,-29.0,,,
555295,411175,mobile,ended,9.0,,,
555323,407416,mobile,ended,25.0,,,
555378,320970,mobile,ended,183.0,,,
555469,364783,mobile,ended,616.0,,,660.0
555472,169177,mobile,ended,-22.0,,,
552714,269550,mobile,ended,-108.0,,,
552721,382323,mobile,ended,-93.0,,,240.0
552728,312351,connect,ended,-108.0,,,
552818,405005,connect,ended,-72.0,,,
552839,392147,mobile,ended,-23.0,,,
552962,312351,connect,ended,-73.0,,,
552994,369158,mobile,ended,-87.0,,,
553223,398586,connect,ended,172.0,544811.0,30.0,
553287,305952,mobile,ended,-17.0,,,
553397,385238,mobile,ended,22.0,,,
553488,321674,mobile,ended,-25.0,,,
553494,408895,mobile,ended,-53.0,,,
553515,408596,mobile,ended,36.0,,,
553572,383499,mobile,ended,2.0,553742.0,420.0,
553906,390166,mobile,ended,-63.0,,,
553907,285829,mobile,ended,58.0,,,
553999,406161,mobile,ended,-110.0,556375.0,0.0,
554141,378018,mobile,ended,-48.0,,,
554284,337540,mobile,ended,-24.0,,,
554308,354138,mobile,ended,515.0,,,
554711,351153,mobile,ended,1.0,,,720.0
554760,387283,mobile,ended,81.0,,,
554812,298516,connect,ended,8.0,548564.0,150.0,
554815,279966,mobile,ended,-16.0,,,
554981,386271,mobile,ended,-180.0,,,
555034,367261,mobile,ended,0.0,,,
555223,250153,mobile,ended,124.0,,,
555297,393107,mobile,ended,27.0,,,
555425,378510,mobile,ended,-187.0,,,
555502,368759,mobile,ended,173.0,,,
555666,374337,mobile,ended,88.0,,,
555705,309951,mobile,ended,-81.0,,,
555847,385642,mobile,ended,156.0,,,
555971,413083,mobile,ended,-30.0,,,510.0
556008,385886,mobile,ended,167.0,,,
556064,190291,connect,ended,-109.0,,,
556074,392147,mobile,ended,-121.0,,,
556146,381797,mobile,ended,-163.0,,,
556480,389441,mobile,ended,61.0,,,
556514,409197,mobile,ended,-3.0,551728.0,720.0,
556554,394656,connect,ended,5.0,,,
556676,371968,mobile,ended,-55.0,,,
555627,405020,mobile,ended,96.0,,,
556376,292220,mobile,ended,22.0,,,
556381,388604,mobile,ended,25.0,,,
556432,406609,mobile,ended,297.0,,,
556753,403958,mobile,ended,113.0,,,
556760,392147,mobile,ended,-314.0,,,
556889,406555,mobile,ended,55.0,,,
556918,380833,mobile,ended,35.0,532556.0,90.0,60.0
565706,404905,mobile,ended,111.0,,,
565708,388098,mobile,ended,752.0,,,
565733,404433,mobile,ended,-1020.0,,,480.0
565868,376901,connect,ended,-19.0,562254.0,30.0,30.0
566223,415103,mobile,ended,92.0,,,
566303,369288,mobile,ended,5.0,,,
566388,310571,mobile,ended,-921.0,,,
566408,415923,mobile,ended,-9.0,,,
566412,317378,connect,ended,-129.0,,,
566487,302561,connect,ended,0.0,,,
566489,312603,connect,ended,31.0,,,0.0
566574,406625,connect,ended,-40.0,565247.0,210.0,
566717,317024,connect,ended,-202.0,,,
566889,370180,mobile,ended,-94.0,,,
566980,346408,mobile,ended,-69.0,,,
567092,334027,mobile,ended,44.0,,,
567119,176702,connect,ended,23.0,,,
567123,409991,connect,ended,57.0,,,
567156,174623,mobile,ended,-53.0,,,
567174,331318,mobile,ended,207.0,,,
567229,284713,connect,ended,-4.0,,,600.0
567406,414637,mobile,ended,-14.0,,,
567463,177502,mobile,ended,4.0,,,
567769,338571,mobile,ended,19.0,555206.0,90.0,
567872,264726,mobile,ended,335.0,,,
567923,398843,mobile,ended,-52.0,,,
567971,327021,mobile,ended,6.0,,,
505758,392805,mobile,ended,3.0,528920.0,90.0,
505820,199326,mobile,ended,-31.0,,,
507286,345569,mobile,ended,-156.0,,,
507453,359175,mobile,ended,-6.0,,,
511680,381491,mobile,ended,15.0,,,
511685,388411,mobile,ended,381.0,,,
513130,301301,connect,ended,205.0,,,
514124,358820,mobile,ended,39.0,,,
514682,311581,mobile,ended,-41.0,,,
514762,364055,connect,ended,-43.0,,,
515556,403526,mobile,ended,86.0,,,
517463,366251,mobile,ended,54.0,,,
517917,385025,connect,ended,97.0,,,
518234,382243,mobile,ended,146.0,,,
518482,287500,mobile,ended,1.0,,,
519511,350149,mobile,ended,470.0,,,
519862,332647,mobile,ended,-66.0,,,
519980,358978,connect,ended,10.0,,,
520715,292467,mobile,ended,15.0,,,
526410,391968,mobile,ended,-76.0,,,
526752,389451,mobile,ended,5.0,532361.0,630.0,
526810,403485,mobile,ended,11.0,,,
527897,265918,mobile,ended,-3035.0,,,
527911,267910,mobile,ended,250.0,,,
528450,390692,mobile,ended,85.0,,,
529569,407389,mobile,ended,242.0,,,270.0
529812,344272,mobile,ended,-64.0,,,
529897,382961,mobile,ended,225.0,,,
530129,204302,mobile,ended,-3.0,,,
531359,226932,mobile,ended,6.0,,,
531363,362255,mobile,ended,-37.0,,,660.0
532603,353284,mobile,ended,-7.0,,,
533048,188274,mobile,ended,64.0,,,
533792,401649,connect,ended,106.0,546026.0,30.0,
534124,355671,mobile,ended,28.0,,,
534344,280805,connect,ended,18.0,,,
534475,359641,mobile,ended,183.0,,,
535039,395608,mobile,ended,62.0,,,180.0
535327,404630,mobile,ended,-17.0,,,
535349,190291,connect,ended,-37.0,,,510.0
535382,344560,mobile,ended,6.0,,,
568018,415766,mobile,ended,137.0,,,
568062,350332,mobile,ended,-1.0,,,
568688,294230,mobile,ended,93.0,,,
568946,416351,mobile,ended,96.0,,,
567409,293327,mobile,ended,336.0,,,
567572,330251,mobile,ended,20.0,,,
567792,370190,mobile,ended,55.0,,,
567835,409523,mobile,ended,967.0,565046.0,630.0,
567933,367926,mobile,ended,14.0,,,
567947,262199,mobile,ended,36.0,,,
567976,188716,mobile,ended,208.0,,,
568079,227042,mobile,ended,40.0,566621.0,600.0,
568169,317572,connect,ended,-76.0,,,120.0
568187,312888,mobile,ended,162.0,,,
568370,384983,mobile,ended,2610.0,,,
568759,336349,connect,ended,1466.0,,,
568804,281068,mobile,ended,72.0,,,
568815,385629,connect,ended,47.0,564703.0,0.0,
569073,270523,mobile,ended,-336.0,,,
569340,414057,mobile,ended,-56.0,,,
569344,378239,mobile,ended,-46.0,,,
569829,316678,connect,ended,-529.0,,,
570206,321322,mobile,ended,13.0,,,0.0
570960,317330,connect,ended,51.0,,,
571227,298117,connect,ended,-13.0,571310.0,600.0,210.0
571490,368232,mobile,ended,53.0,,,
571634,404128,connect,ended,12.0,,,180.0
571701,406835,connect,ended,-85.0,,,
572510,304371,mobile,ended,-139.0,,,
572615,409737,mobile,ended,80.0,,,
572776,201535,mobile,ended,41.0,,,
573439,414245,mobile,ended,46.0,,,
573874,405420,mobile,ended,-11.0,,,
574106,394272,mobile,ended,-360.0,,,
574210,351546,connect,ended,-154.0,,,
574429,276251,mobile,ended,-69.0,,,
575196,393083,mobile,ended,40.0,,,
575426,301301,connect,ended,6.0,,,
575520,417675,mobile,ended,-79.0,,,
539579,309858,mobile,ended,43.0,,,
539633,354616,mobile,ended,-9.0,,,
539922,334859,mobile,ended,104.0,,,
540192,392878,mobile,ended,-10.0,,,
540218,404725,mobile,ended,10.0,,,
540231,300084,mobile,ended,23.0,,,
540246,368448,mobile,ended,8.0,,,
540412,372878,mobile,ended,61.0,,,
540612,346614,mobile,ended,-57.0,,,
540698,386848,mobile,ended,-7.0,,,
540756,303309,connect,ended,49.0,,,
540769,396009,connect,ended,-6.0,539540.0,60.0,
540831,317119,mobile,ended,23.0,,,
540878,344367,mobile,ended,-12.0,,,
541098,184127,mobile,ended,-810.0,,,
541152,376641,mobile,ended,65.0,,,
541283,305733,mobile,ended,34.0,536691.0,60.0,
541288,190687,mobile,ended,48.0,,,
541330,393992,mobile,ended,26.0,,,
541347,290233,mobile,ended,-110.0,,,
541360,321302,mobile,ended,-106.0,,,
541385,408223,mobile,ended,-56.0,,,
541396,379751,connect,ended,33.0,,,0.0
541463,398626,mobile,ended,6.0,,,
541522,366754,mobile,ended,34.0,,,
541556,357651,mobile,ended,-95.0,,,
541812,386599,mobile,ended,842.0,,,
542260,379908,mobile,ended,45.0,,,720.0
542365,409356,mobile,ended,-43.0,,,
542395,374535,mobile,ended,-143.0,,,
542487,343035,mobile,ended,-281.0,,,
542501,341965,mobile,ended,322.0,,,
542592,385131,connect,ended,-428.0,535537.0,120.0,180.0
542666,348178,mobile,ended,22.0,541891.0,90.0,
542716,408078,mobile,ended,0.0,,,
542787,393126,mobile,ended,41.0,,,
543066,357631,mobile,ended,10.0,,,
543078,383008,mobile,ended,4.0,,,
543209,352393,connect,ended,-28.0,,,
543272,309980,mobile,ended,132.0,,,
543291,334397,mobile,ended,16.0,,,
543426,398802,mobile,ended,51.0,546955.0,720.0,720.0
543569,403354,mobile,ended,-20.0,,,
543793,408983,mobile,ended,1073.0,540001.0,690.0,
543827,278762,mobile,ended,337.0,,,
543834,351258,mobile,ended,-3.0,,,
544420,289810,mobile,ended,44.0,,,
544471,361461,mobile,ended,-9849.0,,,
569159,333753,mobile,ended,85.0,,,
569541,392718,mobile,ended,-75.0,,,
569568,253912,mobile,ended,-17.0,,,
569659,386784,mobile,ended,22.0,,,
569785,407528,mobile,ended,564.0,,,
569793,358764,mobile,ended,50.0,,,30.0
569808,415034,mobile,ended,-92.0,,,510.0
569864,312603,connect,ended,-9.0,,,
570002,396213,mobile,ended,105.0,,,
570277,347873,connect,ended,12.0,,,
570792,187012,mobile,ended,-65.0,,,
570947,393781,connect,ended,28.0,,,
571546,381435,mobile,ended,23.0,,,60.0
571606,369648,connect,ended,-600.0,,,120.0
571789,217076,mobile,ended,26.0,,,
571851,410281,mobile,ended,-54.0,,,
571868,180520,mobile,ended,-39.0,,,
572188,366287,connect,ended,-146.0,,,
572323,341861,connect,ended,46.0,,,
572977,391915,connect,ended,23.0,,,
573207,216576,connect,ended,93.0,565493.0,300.0,
573381,222030,mobile,ended,185.0,,,
573636,359884,mobile,ended,119.0,,,
573945,248926,mobile,ended,36.0,571936.0,690.0,
574108,376901,connect,ended,-89.0,,,
575353,341861,connect,ended,-36.0,571038.0,60.0,
575784,408638,connect,ended,81.0,,,
552021,348526,connect,ended,-355.0,,,
552060,382771,mobile,ended,-4.0,,,
552194,362531,connect,ended,-76.0,,,
552243,395439,mobile,ended,69.0,,,
552271,396435,connect,ended,123.0,,,
552299,411855,mobile,ended,-30.0,,,
552338,347905,mobile,ended,64.0,,,
552372,411731,mobile,ended,55.0,,,
552574,413028,mobile,ended,55.0,,,
552600,334972,mobile,ended,-15.0,,,
552630,373682,mobile,ended,345.0,,,
552675,336951,mobile,ended,1387.0,,,
552703,356106,connect,ended,-159.0,,,
552775,287157,mobile,ended,55.0,,,
552832,216148,connect,ended,77.0,,,
552876,290316,mobile,ended,122.0,,,
552884,396311,mobile,ended,55.0,,,
552887,349861,mobile,ended,33.0,,,
552892,382821,connect,ended,-48.0,,,420.0
552919,409344,mobile,ended,-1.0,,,
552946,358103,mobile,ended,-154.0,,,
552955,317330,connect,ended,9.0,,,
553117,386880,mobile,ended,65.0,,,630.0
553217,273577,mobile,ended,0.0,538723.0,210.0,
553250,380069,mobile,ended,-172.0,,,
553290,392368,connect,ended,-23.0,,,720.0
553431,362375,mobile,ended,188.0,,,
553464,396643,mobile,ended,-27.0,,,
553596,407865,mobile,ended,17.0,558854.0,690.0,
553601,369493,mobile,ended,12.0,,,
553685,304420,mobile,ended,18.0,,,
553745,307848,mobile,ended,-11.0,,,
553758,412104,mobile,ended,105.0,,,
553821,393750,mobile,ended,206.0,,,
554048,387563,mobile,ended,-70.0,,,
554056,216148,connect,ended,11.0,,,
554060,250644,mobile,ended,36.0,,,300.0
554076,373545,mobile,ended,93.0,,,
554129,390467,connect,ended,1.0,,,720.0
554169,385008,connect,ended,-69.0,,,
554221,238918,mobile,ended,-41.0,,,
554420,374741,connect,ended,-89.0,565100.0,0.0,
554447,279764,mobile,ended,-8.0,,,
554482,377992,mobile,ended,3.0,,,
554500,258671,mobile,ended,-83.0,,,
554810,412285,mobile,ended,52.0,,,
554945,342154,connect,ended,-56.0,,,
554977,383752,mobile,ended,18.0,,,
555351,313615,mobile,ended,332.0,,,
555490,354504,mobile,ended,38.0,,,
555579,314456,connect,ended,75.0,,,
555633,322110,mobile,ended,-423.0,,,
555737,377591,connect,ended,-89.0,,,
555787,386802,mobile,ended,13.0,,,
556060,392479,mobile,ended,-70.0,565840.0,660.0,
556134,367495,mobile,ended,9.0,,,
556869,414091,mobile,ended,34.0,,,
556995,355805,mobile,ended,39.0,,,
535591,330503,mobile,ended,54.0,,,
535727,388117,mobile,ended,283.0,,,
536023,403895,mobile,ended,-386.0,,,
536065,393359,mobile,ended,6.0,,,
536373,256840,mobile,ended,39.0,,,
536449,379181,mobile,ended,101.0,,,
536480,392368,connect,ended,-242.0,537825.0,690.0,
544685,193151,connect,ended,-9.0,,,
544729,377700,mobile,ended,40.0,,,
544859,362553,mobile,ended,-90.0,,,
545268,399528,connect,ended,23.0,,,540.0
543275,340699,mobile,ended,69.0,521297.0,60.0,
543305,381797,mobile,ended,24.0,,,
543309,391475,mobile,ended,126.0,,,
543561,397952,mobile,ended,4.0,,,
543604,391179,mobile,ended,-47.0,,,
543711,392718,mobile,ended,8.0,,,
543823,401470,mobile,ended,612.0,,,570.0
